"review_text","review_stars","review_auth_id","review_date"
"After having eaten here twice in the past years, I find it one of the better vegetarian restaurants I have been to in my travels; purists may not like dishes like the vegetarian fish and sausages, but they can find more than enough alternatives. If you are stuck in the University/ CAS region of Beijing, not known for its haute...
Ещё ","5 из 5 кружков","09850450D03B7300B83916FC3C485BF1","Отзыв написан 4 февраля 2017"
"My wife and I had been visiting Tsinghua University and found this delightful vegetarian restaurant nearby. The food and freshly...
Ещё ","5 из 5 кружков","339554F8B30DE6CFF238FBF3AE63D6B3","Отзыв написан 21 апреля 2016"
"I spent a week staying nearby this restaurant and ate here three times so I had a good chance to sample over a dozen menu items. The food is invariably delicious and they prepare the food quickly. The food has great aroma and appearance. The restaurant is simple but attractive in appearance once inside but looks a bit plain from...
Ещё ","5 из 5 кружков","16A265AE6C532238AC74967E6C1FA4D0","Отзыв написан 30 ноября 2015"
"This restaurant is really tricky to find. It is in an office building on the ground floor, towards the back of the office building. It took me two tries to find it, and one very helpful security guard. Once I did find this place I was delighted at how modern and cozy the restaurant was. At lunchtime it was packed...
Ещё ","4 из 5 кружков","13F41554D447A58EABF5BF56E0D45680","Отзыв написан 26 ноября 2015"
"this restaurant next to the google office in Wudaokou is really amazing. Tastefull and affordable. Definitely will come back. Many dishes with mushrooms and tofu skin. Already looking forward to my next visit","5 из 5 кружков","609A0193273641BB018EC703589C5305","Отзыв написан 5 октября 2014"
"This is a great Chinese vegetarian restaurant in the heart of the business district which has a massive selection of vegetarian dishes. They even have recreated a lot of traditional meat dishes using meat substitutes. Everything I had was fantastic. Big portions, excellent flavors, well cooked and not loaded with sauces. They also have a huge selection of teas to...
Ещё ","5 из 5 кружков","56254369773EC0A61008FB76DDAA971C","Отзыв написан 8 ноября 2013"
