"review_text","review_stars","review_auth_id","review_date"
"Me gusto mucho! La atencion anda bien y la comida muy buena. El tiempo de los platos anda muy bien...
Ещё ","4 из 5 кружков","191DB2A933820D1BB052F74C249D2EA3","Отзыв написан 28 января 2017"
"Went to their location next to the Laoshe Tea House. I've never been to a vegan restaurant and so I was not so sure before I came here. The dinner turned out to be amazing. Their vegan ""eel"" tastes just like the real stuff favor- and texture-wise. The staff was friendly and attentive. Desserts were weaker compared to the main...
Ещё ","5 из 5 кружков","AF45F27D0AD4DA4032EC3AAF7A61804A","Отзыв написан 20 января 2017"
"Travelling in China while vegetarian/kosher or really with any special dietary restriction can make meals a challenge and can occupy significant portions of your energy just looking for a suitable place to solve your hunger. This is obviously exacerbated by not speaking Chinese. So it comes at no surprise that so many others like ourselves found this chain of vegan...
Ещё ","5 из 5 кружков","165DD8F1F288B7A5C68343A2FB36F27C","Отзыв написан 14 января 2017"
"They have a HUGE menu that is so hard to pick!!. Anyways, whatever you decide to order it's delicious!. I didn't saw the ordering card on the table so I ordered with the waiter but the card has options like Less Oil, No Salt and stuff like that to add to your order so that's really incredible!. I really enjoyed...
Ещё ","5 из 5 кружков","939216A804B2A3AF993E768E192881FA","Отзыв написан 28 ноября 2016"
"The reviews of this restaurant were correct! It wasn't too hard to find and wow, the menu is amazing! So many choices, I could have there every night. They didn't speak English, but asked through a translator app on the phone ""What are your taboos?"" We thought that was funny, but also, so very the restaurant we wanted to be...
Ещё ","5 из 5 кружков","9DF0CAA8B7D0FBA1E3B0304132B105B2","Отзыв написан 13 ноября 2016"
"Great great great. So happy we found this place! Nice way to eat delicious food and feel safe about not...
Ещё ","5 из 5 кружков","C1574C2C95557B8EBECAE0DDCBDA8EB4","Отзыв написан 10 октября 2016"
"Located in a shopping mall, very nice designed restaurant. Staffs are very friendly. A lot variation of menus which are taste very good, and the most important they served very fast. One of the best vegetarian restaurant I've been visited.","5 из 5 кружков","9295F8A4636909FEBD3B6F0298613BBF","Отзыв написан 24 августа 2016"
"such a relief to find good veggie fare in BJ. and real veggie fare - not tofu cooked in beef stock etc. the whole menu is vegan so despite the titles referring to animal parts you can be confident the whole affair is veggie safe. 4 of us ate - the portions are big, and nothing was left. excellent value....
Ещё ","5 из 5 кружков","CDEEA1C94BC41DA8DA397003563A6359","Отзыв написан 17 августа 2016"
"The restaurant looked homely, but stylish. They had a lot of choice on the menu, from tofu dishes to imitation fish and meat. We had a hard time choosing between these ;) The food we eventually ordered was really good and it wasn't too expensive, we paid 76 rmb each (we were with 3) for a lot of food.","4 из 5 кружков","5EACA8ADBE67AEAD68422F17DF391809","Отзыв написан 2 августа 2016"
"It was so good! I ate a lot and spent a lot, ordered two things for 91cny, I was alone and underestimated how much food was in those two orders. I communicated with the waiter with gestures, the staff were very pleasant. I ate sweet and sour fake pork and some crispy things that you put in a wrap which...
Ещё ","5 из 5 кружков","0DE5B6912D9BDFE1E2670B12D3051F2D","Отзыв написан 8 мая 2016"
"Although tucked away, persevere to find it because the menu has an excellent range of imaginative vegan dishes. The avacado with chopped Apple & soya yogurt, drizzled with plum sauce was simply delicious. The friendly service makes for the calm atmosphere & the staff pay great attention to detail. I look forward to going again!","5 из 5 кружков","0D3197178316C02FEDF03DA7E7B2AC6B","Отзыв написан 22 марта 2016"
"Range from Japanese, Western, Chinese vegetarian food n their taste r fabulous! Nv get to finish trying each their food in the menu because is so many! Worth to go!","4 из 5 кружков","5F9059A4FAB19D364A6C74C5D29921AE","Отзыв написан 11 января 2016"
"Nice taste and Ambience... Near from tsinghua university. I visit often... Sorry to share only one picture as I was busy in delicious food.","5 из 5 кружков","29BB32412160A811A79A2AC922C0632B","Отзыв написан 31 декабря 2015"
"As a vegetarian, I love being able to choose anything on the menu and not having to worry whether it has meat in it. But my meat-eating friends loved this place too. We went to their second location---Fulllink Plaza (fenglian guangchang) near metro stop Chaoyangmen on lines 2 and 6. This is the eastern side of town which is most...
Ещё ","5 из 5 кружков","558669EEBF035A0EA0F704F62CA2FEAB","Отзыв написан 23 декабря 2015"
"<U+5317><U+4EAC><U+6EDE><U+5728><U+4E2D><U+306B><U+3088><U+304F><U+304A><U+4E16><U+8A71><U+306B><U+306A><U+3063><U+3066><U+3044><U+305F><U+3002> <U+8FD1><U+5E74><U+3001><U+4E2D><U+56FD><U+3067><U+3082><U+5065><U+5EB7><U+5FD7><U+5411><U+306E><U+9AD8><U+307E><U+308A><U+304B><U+3089><U+304B><U+3001><U+3053><U+3046><U+3044><U+3063><U+305F><U+30D9><U+30B8><U+30BF><U+30EA><U+30A2><U+30F3><U+4E2D><U+83EF><U+304C><U+6D41><U+884C><U+3057><U+3066><U+3044><U+308B><U+3002>...
Ещё ","5 из 5 кружков","2BDE75F4F2ED9F1AABAE466814639E3E","Отзыв написан 31 октября 2015"
"Excellent choice for Vegetarian and non-Vegetarian because you may become vegetarian after. Quality is good and service excellent. The only...
Ещё ","5 из 5 кружков","EFB3B908B7EAE86D46234E44620339A9","Отзыв написан 29 июля 2015"
"Also delivers to nearby hotels (such as the Holiday Inn) for 40RMB for a set menu. I even took my meat eating local team there and they also loved it.","5 из 5 кружков","528EB130283C8FC83B17618396612A55","Отзыв написан 6 июля 2015"
"On value per dollar, Suhu Vegetarian Tiger is probably one of the best meals I have ever eaten. I was...
Ещё ","5 из 5 кружков","88FD718260AF3346181F6BE469493760","Отзыв написан 25 мая 2015"
"This place, although a bit difficult to find, was well worth it. The atmosphere is very nice and clean, with helpful waiters and staff, despite not being able to speak English. I went the first time with a friend and we were able to order many dishes and try different things. There's a great selection of vegetable dishes as well...
Ещё ","4 из 5 кружков","AC1337416E785475819F01B706FA7958","Отзыв написан 12 апреля 2015"
"Although I am not a fan of vegetarian restaurant, Suhu offers extremely tasty food at a very good price. I have been there twice in one month already so I would say that I liked the experience! Recommended!","4 из 5 кружков","2EBB784E9CAD830AAD89CBC41453CCD3","Отзыв написан 7 ноября 2014"
