"review_text","review_stars","review_auth_id","review_date"
"I come to this restaurant for its Beijing duck almost every time I visit Beijing. The duck is crispy, lean but succulent roasted with traditional oven techniques with special kind of wood that gives it a sweet aroma. It beats some of the more popular but commercial roast duck restaurants by a mile and I am happy to stay with...
Ещё ","5 из 5 кружков","10BB15BDB3D7384F388A72F58887A558","14 марта 2017"
"I went to Beijing on business in May and September 2016. I had a business lunch at The Horizon in the Beijing Kerry Hotel. The restaurant is located on the B1 level. The restaurant is relatively quiet and you can have a good business discussion here. We had Beijing duck and it was top notch. Beijing duck, for those who...
Ещё ","5 из 5 кружков","B7D023673A1B67E47C35CFB9A93573DB","Отзыв написан 25 декабря 2016"
"Horizon is a great place for dinner celebration or business. Food is very tasty and it has some premium dishes, BJ Duck standing out. It does come slightly expensive and you may find cheaper eat in BJ but once seated nothing come in fail. Not a daily place but surely a reliable one for great occasions.","4 из 5 кружков","3D5BE4EF368DC7670762620AA8C2AF6F","Отзыв написан 17 декабря 2016"
"Good service, nice ambiance and their Peking duck is delicious! If you're in Beijing and staying in the CBD area, this restaurant is certainly worth a visit.","5 из 5 кружков","C080A2CBC9E1DC1AF2B043DD6387B5F1","Отзыв написан 18 ноября 2016"
"One of the best places in Guomao to have Chinese Food. I was there with my colleagues a couple of times and once with my wife. Awesome Roast Beijing Duck","5 из 5 кружков","FB898979526CEB2B213E2DF862B2C58C","Отзыв написан 14 октября 2016"
"From the moment we arrived, we were constantly pressed: order food, last call for more orders, order dessert. The service was a mess: chicken and duck arrived first, then the foie and entrees, and, before the dessert (which was not that requested), the pricy bill (300$), unrequested. The waiters did not speak English and the environment was more proper of...
Ещё ","1 из 5 кружков","0EDB70C437D92E00F5AA4AD213CEDF18","Отзыв написан 9 сентября 2016"
"the highlight is timber roasted Beijing duck and this was delicious. but well worth ordering other dishes as the food is excellent quality.","5 из 5 кружков","42926B91FA6947A652FB2AD3B648D385","Отзыв написан 5 сентября 2016"
"On a business trip to Beijing in Januaury of this year, we stayed at the beautiful Kerry Hotel. Since the weather was very bad, we stayed ""in"" to have Peking Duck at the Horizon restaurant. Firstly, we were seated at an unacceptable table in a near-empty restaurant; secondly, our waiters were dreadful (as in, non-existent) and thirdly, the food was...
Ещё ","1 из 5 кружков","6A929B1B3EBDDB20D07627D9EC968234","Отзыв написан 21 августа 2016"
"We were staying at the Kerry Hotel and decided to have dinner at The Horizon on one night. The service was good. Since I am a vegetarian, I had several questions about the food/ingredients and the staff was very helpful in answering the queries and also ensuring that the food was prepared keeping my dietary restrictions in mind. We ordered...
Ещё ","4 из 5 кружков","75AD900D1F82B5D0637354459657977A","Отзыв написан 1 июля 2016"
"We had a very bad experience in the famous Da Dong restaurant and when we visited this restaurant, we almost give up eating roast duck but as recommended by the hotel staff that this is a must try item, we ordered half a duck to try and we are so happy that we ordered it, it is so good and...
Ещё ","5 из 5 кружков","E7A68BBD2484CABB777515C7F55187BD","Отзыв написан 10 июня 2016"
"Given that is a Shangri-la restaurant, I was very disappointed with the following - worst ever roast pork - the...
Ещё ","1 из 5 кружков","0AA3CEECBADD3171658F439C813B276C","Отзыв написан 28 мая 2016"
"While staying in Kerry Hotel Beijing, I and my family visited the Horizon Restaurant. We really loved the food. The wood fire grilled Peking Duck, seacucumber and scallop soup, the mantis prawn were very special and fantastic. Thanks to the staff. They are very friendly and helpful. The service were really excellent.","5 из 5 кружков","29C6F5858CF3A4D8A49D15C666AEB46F","Отзыв написан 23 мая 2016"
"Nice restaurant in the Kerry center: good atmosphere with many tourists but also many Chinese persons tasting the good duck they make in the oven in front of you. Not really a bargain but a good experience","4 из 5 кружков","8EC2AE494B9D282AAF81156DDB66236B","Отзыв написан 21 мая 2016"
"The duck was passable, but you pay for set up of sauces and scallions per person, you pay for crepes, only the skin and a soup from the bones included (what happened to all the meat?), you pay for everything. Service was terrible - food coming all at once, no pacing, nobody pouring wine, no refill of water or tea...
Ещё ","3 из 5 кружков","591477455569724634BFDED34E27218D","Отзыв написан 6 мая 2016"
"Went to Horizons for dinner on my visit to Beijing. The food served by the chefs were scrumptious. We didn't know what food items to have so we placed an order for a variety, from cold dishes as appetisers and hot dishes as as our mains to be shared. Omg, we were not disappointed one bit! Loved everything! We had...
Ещё ","5 из 5 кружков","CEA5FACEEB2E2EF5FB259D2BA85C02EB","Отзыв написан 30 марта 2016"
